Loyalty Number,flights_12m,distance_12m,pts_acc_12m,pts_red_12m,dollar_red_12m,active_months,max_month_flights,recency,flights_h1,flights_h2,trend,trend_ratio,flights_l3m,redeem_ratio,avg_dist_per_flight,ever_redeemed,Salary,salary_missing,Gender,Education,Marital Status,Loyalty Card,Enrollment Type,enroll_ym,cancel_ym,CLV,Province,City,tenure_months,is_active,churn_prob,log_prob,seg_raw,segment,segment_name,card_w,fv_flights,fv_pts,future_value_score,risk_band
840481,22,36918,36918.0,684,123,8,4,1.0,17,5,-12,0.2777777777777778,1,0.0185270456946287,1678.090909090909,1,59776.0,0,Male,Bachelor,Married,Nova,Standard,24198,,7610.2,British Columbia,Whistler,30,True,0.0360487981038529,0.0109152128962515,0,3,Steady Flyers,2,4.4,35587.15047160196,0.3315,Low
840515,12,21798,21798.0,374,67,4,4,0.0,1,11,10,5.5,7,0.0171567503096472,1816.5,1,49224.0,0,Female,Bachelor,Married,Aurora,Standard,24153,,8355.96,Quebec,Quebec City,75,True,0.0380591305460488,0.2237617665887734,0,3,Steady Flyers,3,24.0,20968.38707235723,0.4127,Low
840659,0,0,0.0,426,77,0,0,12.0,0,0,0,0.0,0,426.0,0.0,1,63211.0,0,Male,Bachelor,Divorced,Nova,Standard,24223,,31221.75,Alberta,Banff,5,False,0.2316870388895612,0.001233682571474,4,4,At-Risk Lapsed,2,0.0,0.0,0.293,Medium
840741,4,5702,5702.0,0,0,2,3,7.0,4,0,-4,0.0,0,0.0,1425.5,0,46106.0,0,Male,High School or Below,Single,Star,Standard,24185,,8221.87,Saskatchewan,Regina,43,True,0.0803314934024266,0.1629337301742024,2,5,Casual / Emerging,1,2.4,5243.949824619363,0.172,Low
840866,24,34936,34936.0,635,114,8,5,0.0,10,14,4,1.2727272727272727,4,0.0181755731745713,1455.6666666666667,1,51656.0,0,Female,Bachelor,Married,Nova,Standard,24199,,15445.66,Nova Scotia,Halifax,29,True,0.034226538744487,0.0092315115847104,3,2,Loyalists,2,33.599999999999994,33740.2616424226,0.5767,Low
840882,20,31359,31359.0,408,73,7,4,0.0,5,15,10,2.5,5,0.0130102040816326,1567.95,1,73455.0,1,Male,College,Divorced,Nova,Standard,24192,,2774.8,Quebec,Tremblant,36,True,0.034226538744487,0.0284272513985192,3,2,Loyalists,2,40.0,30285.68997151163,0.509,Low
840984,32,43643,43643.0,0,0,10,5,0.0,14,18,4,1.2,11,0.0,1363.84375,0,49168.0,0,Female,Bachelor,Married,Star,Standard,24174,,16570.09,Ontario,Toronto,54,True,0.0380591305460488,0.0159443993110006,3,2,Loyalists,1,44.8,41981.98536557879,0.6736,Low
841204,15,22676,22676.0,0,0,7,4,0.0,11,4,-7,0.3333333333333333,3,0.0,1511.7333333333331,0,77914.0,0,Male,Bachelor,Divorced,Nova,Standard,24163,,3230.58,Quebec,Tremblant,65,True,0.0354399946591926,0.0407420589740267,0,3,Steady Flyers,2,4.500000000000001,21872.36268110815,0.2539,Low
841219,9,13406,13406.0,985,177,4,4,1.0,5,4,-1,0.6666666666666666,4,0.0734690833146863,1489.5555555555557,1,78976.0,0,Male,Bachelor,Married,Aurora,Standard,24206,,5363.41,Ontario,Trenton,22,True,0.0348152493205827,0.0245881545576126,2,5,Casual / Emerging,3,8.1,12939.26676760827,0.2782,Low
841249,33,53971,53971.0,1787,322,10,6,0.0,16,17,1,1.0,8,0.033109760616616,1635.4848484848485,1,73455.0,1,Female,College,Single,Star,Standard,24198,,2064.46,Ontario,Toronto,30,True,0.034226538744487,0.00442412824446,3,2,Loyalists,1,36.3,52123.75947742129,0.5502,Low
841296,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,87992.0,0,Female,Bachelor,Married,Nova,Standard,24209,,5226.29,Ontario,Toronto,19,False,0.4134603132798189,0.4026898381842865,4,4,At-Risk Lapsed,2,0.0,0.0,0.1642,High
841369,17,26668,26668.0,495,89,6,6,2.0,7,10,3,1.25,1,0.0185608759233567,1568.7058823529412,1,61307.0,0,Female,Bachelor,Married,Nova,Standard,24180,,5308.62,British Columbia,Vancouver,48,True,0.0360487981038529,0.0248752204558396,0,3,Steady Flyers,2,22.1,25706.65065216645,0.3864,Low
841373,22,32394,32394.0,0,0,7,5,2.0,9,13,4,1.3,1,0.0,1472.4545454545455,0,85368.0,0,Male,Bachelor,Married,Aurora,Standard,24180,,13083.49,British Columbia,West Vancouver,48,True,0.0360487981038529,0.0285987267468649,0,3,Steady Flyers,3,30.8,31226.23523422379,0.5754,Low
841437,25,39125,39125.0,0,0,11,4,0.0,12,13,1,1.0,4,0.0,1565.0,0,211230.0,0,Male,Doctor,Married,Star,Standard,24172,,4900.55,Ontario,Toronto,56,True,0.034226538744487,0.0104321724239837,0,3,Steady Flyers,1,27.500000000000004,37785.88667162195,0.4919,Low
841456,21,39145,39145.0,563,101,7,5,2.0,7,14,7,1.75,1,0.0143820569151382,1864.047619047619,1,73455.0,1,Female,College,Married,Star,Standard,24190,,9372.84,Ontario,Toronto,38,True,0.0360487981038529,0.016918091656728,0,3,Steady Flyers,1,35.7,37733.86979822468,0.5549,Low
841631,22,37456,37456.0,0,0,8,6,1.0,4,18,14,3.6,4,0.0,1702.5454545454545,0,92875.0,0,Female,Bachelor,Divorced,Nova,Standard,24197,,2957.76,Alberta,Edmonton,31,True,0.0348152493205827,0.0114254148736997,3,2,Loyalists,2,52.8,36151.960021448256,0.6355,Low
841677,24,40611,40611.0,690,124,10,5,0.0,7,17,10,2.125,8,0.0169900522013198,1692.125,1,74413.0,0,Male,Bachelor,Married,Star,Standard,24213,,4686.47,Ontario,Kingston,15,True,0.034226538744487,0.0026173024553754,3,2,Loyalists,1,48.0,39221.02603504764,0.5985,Low
841770,5,9558,9558.0,0,0,2,4,0.0,0,5,5,5.0,5,0.0,1911.6,0,97372.0,0,Female,Bachelor,Married,Nova,Standard,24226,,15415.04,Newfoundland,St. John's,2,True,0.0884307280637802,0.0541925505718791,2,5,Casual / Emerging,2,7.5,8712.779101166389,0.3497,Low
841916,24,30675,30675.0,588,106,8,5,2.0,10,14,4,1.2727272727272727,4,0.019168079280219,1278.125,1,73945.0,0,Female,Bachelor,Single,Star,Standard,24173,,12157.33,Quebec,Montreal,55,True,0.0348152493205827,0.0252462645461747,3,2,Loyalists,1,33.599999999999994,29607.04222709113,0.5344,Low
841948,15,26733,26733.0,0,0,6,5,1.0,9,6,-3,0.6,3,0.0,1782.2,0,84496.0,0,Male,Bachelor,Single,Star,Standard,24186,,2545.07,British Columbia,Vancouver,42,True,0.0360487981038529,0.0171210493096174,0,3,Steady Flyers,1,10.5,25769.307480289703,0.2917,Low
842049,17,23904,23904.0,404,73,7,5,1.0,3,14,11,3.5,6,0.0169002300773896,1406.1176470588234,1,73455.0,1,Male,College,Single,Star,Standard,24177,,2155.21,British Columbia,Whistler,51,True,0.0348152493205827,0.0369979514908205,3,2,Loyalists,1,35.7,23071.776280240792,0.4297,Low
842054,21,36556,36556.0,549,99,9,5,0.0,11,10,-1,0.8333333333333334,4,0.015017643679733,1740.7619047619048,1,58549.0,0,Female,Bachelor,Married,Aurora,Standard,24207,,7854.77,Quebec,Montreal,21,True,0.034226538744487,0.003190289490037,3,2,Loyalists,3,18.9,35304.81464965653,0.4418,Low
842066,20,29280,29280.0,567,102,10,4,1.0,13,7,-6,0.5,3,0.0193640927563949,1464.0,1,98353.0,0,Male,Bachelor,Married,Star,Standard,24207,,3522.48,Ontario,Thunder Bay,21,True,0.0360487981038529,0.0037509172532526,0,3,Steady Flyers,1,8.0,28224.491191519188,0.3075,Low
842210,15,25969,25969.0,0,0,7,5,5.0,10,5,-5,0.4545454545454545,0,0.0,1731.2666666666669,0,70858.0,0,Female,Bachelor,Married,Star,Standard,24155,,8022.69,Quebec,Montreal,73,True,0.0497290169902855,0.0584952860678936,0,3,Steady Flyers,1,7.5,24677.587157779275,0.305,Low
842236,18,19236,19236.0,362,65,10,4,0.0,10,8,-2,0.7272727272727273,3,0.0188179029994281,1068.6666666666667,1,79444.0,0,Male,Bachelor,Single,Aurora,Standard,24183,,5219.89,Saskatchewan,Regina,45,True,0.0354399946591926,0.0075572929733547,0,3,Steady Flyers,3,14.4,18554.276262735773,0.3408,Low
842279,34,54604,54604.0,0,0,11,6,0.0,15,19,4,1.1875,6,0.0,1606.0,0,52267.0,0,Female,Bachelor,Married,Nova,Standard,24216,,9427.68,Ontario,Toronto,12,True,0.034226538744487,0.0018650200672835,3,2,Loyalists,2,47.6,52735.09407839603,0.6896,Low
842379,19,27214,27214.0,0,0,8,4,1.0,10,9,-1,0.8181818181818182,1,0.0,1432.3157894736842,0,73455.0,1,Male,College,Married,Aurora,Standard,24228,,5182.46,British Columbia,Vancouver,0,True,0.0399973296116335,0.0052742845178993,2,5,Casual / Emerging,3,17.1,26125.512671949007,0.3828,Low
842390,18,29172,29172.0,0,0,7,5,1.0,11,7,-4,0.5833333333333334,1,0.0,1620.6666666666667,0,67052.0,0,Female,Bachelor,Married,Star,Standard,24161,,4809.22,Ontario,Toronto,67,True,0.0360487981038529,0.0301758577491546,0,3,Steady Flyers,1,10.8,28120.38446171441,0.3073,Low
842405,21,24181,24181.0,462,83,9,4,0.0,8,13,5,1.4444444444444444,7,0.0191051195103796,1151.4761904761904,1,73455.0,1,Female,College,Single,Star,Standard,24212,,4760.94,Quebec,Montreal,16,True,0.034226538744487,0.0063500226595003,3,2,Loyalists,1,31.5,23353.36806661956,0.4275,Low
842527,13,18091,18091.0,368,66,5,5,0.0,7,6,-1,0.75,1,0.020340481980986,1391.6153846153843,1,97616.0,0,Male,Bachelor,Married,Nova,Standard,24170,,4315.67,Quebec,Montreal,58,True,0.0354399946591926,0.0419628608398399,0,3,Steady Flyers,2,11.7,17449.85505662055,0.3111,Low
842582,14,24964,24964.0,1239,223,8,3,0.0,7,7,0,0.875,4,0.0496294812737833,1783.142857142857,1,46607.0,0,Male,Bachelor,Married,Star,Standard,24175,,34611.38,Newfoundland,St. John's,53,True,0.0380591305460488,0.0186646280561102,3,2,Loyalists,1,14.0,24013.89186504844,0.4482,Low
842641,17,20422,20422.0,694,125,7,6,0.0,4,13,9,2.6,4,0.0339812955981001,1201.2941176470588,1,54990.0,0,Female,Bachelor,Divorced,Nova,Standard,24160,,5085.84,Alberta,Peace River,68,True,0.034226538744487,0.0388495140685856,3,2,Loyalists,2,32.3,19723.025625760085,0.4202,Low
842770,25,36742,36742.0,0,0,10,6,0.0,13,12,-1,0.8571428571428571,7,0.0,1469.68,0,70256.0,0,Male,Bachelor,Married,Nova,Standard,24212,,9890.21,Manitoba,Winnipeg,16,True,0.034226538744487,0.0028320136523085,3,2,Loyalists,2,22.5,35484.44851345006,0.4788,Low
842793,17,29079,29079.0,1719,309,7,5,0.0,3,14,11,3.5,1,0.0591127922971114,1710.529411764706,1,58665.0,0,Male,Bachelor,Married,Aurora,Standard,24194,,10209.02,Quebec,Montreal,34,True,0.0354399946591926,0.0143505967738189,3,2,Loyalists,3,35.7,28048.44039530534,0.5427,Low
842848,1,2021,2021.0,0,0,1,1,0.0,0,1,1,1.0,1,0.0,2021.0,0,73455.0,1,Female,College,Single,Star,Standard,24226,,14082.64,Ontario,Toronto,2,True,0.0884307280637802,0.0638314353164396,2,5,Casual / Emerging,1,1.1,1842.2814985831003,0.2292,Low
842855,14,17829,17829.0,0,0,6,4,0.0,6,8,2,1.1428571428571428,5,0.0,1273.5,0,73455.0,1,Male,College,Married,Star,Standard,24180,,2981.88,Alberta,Banff,48,True,0.034226538744487,0.0397142517193139,0,3,Steady Flyers,1,16.8,17218.77504072454,0.2915,Low
842959,19,30350,30350.0,890,160,8,4,0.0,10,9,-1,0.8181818181818182,6,0.0293235807716384,1597.3684210526317,1,55296.0,0,Male,Bachelor,Married,Star,Standard,24192,,2627.83,Ontario,Thunder Bay,36,True,0.034226538744487,0.0104519396362361,3,2,Loyalists,1,17.1,29311.22454910482,0.3219,Low
842980,15,26614,26614.0,0,0,4,5,0.0,0,15,15,15.0,12,0.0,1774.2666666666669,0,65088.0,0,Male,Bachelor,Married,Aurora,Standard,24224,,5677.47,Ontario,Toronto,4,True,0.1013647653027756,0.1718659753569829,2,5,Casual / Emerging,3,37.5,23916.27813623193,0.5024,Medium
842982,27,51424,51424.0,0,0,9,6,0.0,13,14,1,1.0,3,0.0,1904.5925925925928,0,73455.0,1,Female,College,Single,Star,Standard,24152,,2353.18,British Columbia,Victoria,76,True,0.0354399946591926,0.0159463773578105,0,3,Steady Flyers,1,29.700000000000003,49601.53371464568,0.4999,Low
843037,32,42212,42212.0,0,0,12,5,0.0,11,21,10,1.75,8,0.0,1319.125,0,67637.0,0,Female,Bachelor,Single,Star,Standard,24166,,2516.21,Nova Scotia,Halifax,62,True,0.034226538744487,0.0094946883860062,3,2,Loyalists,1,64.0,40767.22934651771,0.6682,Low
843101,12,13605,13605.0,0,0,5,3,4.0,7,5,-2,0.625,0,0.0,1133.75,0,58651.0,0,Male,Bachelor,Married,Nova,Standard,24203,,2975.26,Quebec,Montreal,25,True,0.0419920101768641,0.0501885306924394,0,3,Steady Flyers,2,9.6,13033.698701543764,0.2306,Low
843158,73,132048,198072.0,0,0,7,24,0.0,44,29,-15,0.6444444444444445,9,0.0,1808.876712328767,0,68339.0,0,Female,High School or Below,Married,Star,2018 Promotion,24218,,4853.1,Ontario,Toronto,10,True,0.0359579021236971,1.639000814350996e-05,1,1,Champions,1,14.6,190949.74641055503,0.4699,Low
843212,15,24118,24118.0,564,102,7,4,0.0,6,9,3,1.2857142857142858,7,0.0233840540652597,1607.8666666666666,1,120956.0,0,Male,Master,Divorced,Star,Standard,24191,,2300.69,British Columbia,Vancouver,37,True,0.034226538744487,0.0176743519318142,3,2,Loyalists,1,19.5,23292.524338560463,0.3578,Low
843233,24,31167,31167.0,0,0,7,6,0.0,5,19,14,3.1666666666666665,9,0.0,1298.625,0,69080.0,0,Female,Bachelor,Married,Aurora,Standard,24158,,8441.67,Ontario,Ottawa,70,True,0.034226538744487,0.0604242054433083,3,2,Loyalists,3,57.6,30100.26146695057,0.6863,Low
843378,26,44375,44375.0,539,97,11,6,0.0,9,17,8,1.7,6,0.0121462051559401,1706.7307692307693,1,73455.0,1,Female,College,Single,Nova,Standard,24222,,19872.26,Ontario,Thunder Bay,6,True,0.0752957367293018,0.0012661910924819,3,2,Loyalists,2,46.8,41033.75168263723,0.7525,Low
843642,14,18482,18482.0,0,0,7,5,0.0,10,4,-6,0.3636363636363636,1,0.0,1320.142857142857,0,73237.0,0,Female,Bachelor,Married,Nova,Standard,24186,,8509.02,Ontario,Toronto,42,True,0.0354399946591926,0.0137196546100368,0,3,Steady Flyers,2,5.6000000000000005,17826.998018708804,0.2884,Low
843665,23,25789,25789.0,442,80,8,4,0.0,14,9,-5,0.6,7,0.0171384257464133,1121.2608695652175,1,73455.0,1,Female,College,Divorced,Aurora,Standard,24176,,16963.84,Ontario,Toronto,52,True,0.034226538744487,0.0358677541671879,3,2,Loyalists,3,11.5,24906.331792318422,0.4492,Low
843737,14,23779,23779.0,0,0,3,5,1.0,0,14,14,14.0,4,0.0,1698.5,0,73455.0,1,Male,College,Single,Star,Standard,24222,,2556.67,Ontario,Thunder Bay,6,True,0.0964040320749471,0.2048676110680991,2,5,Casual / Emerging,1,33.6,21486.608521289832,0.4134,Low
843836,20,39933,39933.0,421,76,7,5,3.0,7,13,6,1.625,0,0.0105423949516702,1996.65,1,104907.0,0,Female,Bachelor,Single,Nova,Standard,24211,,4996.55,Quebec,Montreal,17,True,0.0371227239315998,0.0079974035052288,0,3,Steady Flyers,2,32.0,38450.57826523943,0.5403,Low
843972,15,16519,16519.0,0,0,6,5,2.0,8,7,-1,0.7777777777777778,4,0.0,1101.2666666666669,0,47695.0,0,Male,Bachelor,Married,Star,Standard,24153,,5207.2,Quebec,Montreal,75,True,0.0387111209216091,0.0790405049996821,0,3,Steady Flyers,1,13.5,15879.53099349594,0.2607,Low
844046,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,77074.0,0,Female,Bachelor,Divorced,Nova,Standard,24226,,8512.13,Ontario,Toronto,2,False,0.0549800062300715,0.2828343573367843,4,4,At-Risk Lapsed,2,0.0,0.0,0.1839,Low
844125,36,60505,60505.0,0,0,10,6,0.0,14,22,8,1.4666666666666666,9,0.0,1680.6944444444443,0,73455.0,1,Female,College,Married,Nova,Standard,24210,,5093.48,Ontario,Ottawa,18,True,0.034226538744487,0.0043216254249019,3,2,Loyalists,2,64.8,58434.12327326481,0.7853,Low
844152,20,32787,32787.0,2393,432,7,5,2.0,11,9,-2,0.75,3,0.0729840185433695,1639.35,1,100414.0,0,Female,Bachelor,Married,Nova,Standard,24196,,4029.72,Quebec,Montreal,32,True,0.0360487981038529,0.0169839078164329,3,2,Loyalists,2,16.0,31605.068056568976,0.3961,Low
844193,23,26853,26853.0,1008,181,8,5,0.0,8,15,7,1.6666666666666667,8,0.0375363074402323,1167.5217391304348,1,73455.0,1,Male,College,Single,Nova,Standard,24180,,2938.08,British Columbia,Dawson Creek,48,True,0.034226538744487,0.0291622752687944,3,2,Loyalists,2,39.1,25933.91475509429,0.4871,Low
844348,18,33254,33254.0,1066,192,6,5,1.0,6,12,6,1.7142857142857142,4,0.03205533002556,1847.4444444444443,1,77914.0,0,Female,Bachelor,Divorced,Nova,Standard,24199,,3230.58,Nova Scotia,Halifax,29,True,0.0348152493205827,0.0168736589581375,3,2,Loyalists,2,28.8,32096.253699093344,0.4523,Low
844479,17,27915,27915.0,673,121,8,5,0.0,7,10,3,1.25,3,0.024108038400917,1642.0588235294117,1,73455.0,1,Male,College,Married,Nova,Standard,24161,,7838.07,Alberta,Banff,67,True,0.0354399946591926,0.0288894489218207,0,3,Steady Flyers,2,22.1,26925.69254908864,0.4259,Low
844540,19,29596,29596.0,563,101,9,7,0.0,3,16,13,4.0,5,0.019022198195763,1557.6842105263158,1,69471.0,0,Female,Bachelor,Married,Star,Standard,24163,,5745.96,Ontario,Thunder Bay,65,True,0.0359579021236971,0.0128201341208984,3,2,Loyalists,1,43.7,28531.78992874706,0.5325,Low
844556,11,13166,13166.0,409,74,9,2,0.0,5,6,1,1.0,3,0.0310625047467152,1196.909090909091,1,53637.0,0,Male,Bachelor,Married,Star,Standard,24206,,2571.26,Quebec,Montreal,22,True,0.0354399946591926,0.0061579991053345,0,3,Steady Flyers,1,12.1,12699.39703031707,0.2203,Low
844582,17,21804,21804.0,0,0,6,5,0.0,2,15,13,5.0,7,0.0,1282.5882352941176,0,57527.0,0,Female,Bachelor,Single,Aurora,Standard,24172,,5599.38,Ontario,Toronto,56,True,0.034226538744487,0.0670636682188902,3,2,Loyalists,3,39.1,21057.724549215207,0.4933,Low
844641,23,30215,30215.0,500,90,8,6,0.0,16,7,-9,0.4117647058823529,4,0.0165475244903362,1313.695652173913,1,73455.0,1,Female,College,Single,Nova,Standard,24193,,4671.42,New Brunswick,Fredericton,35,True,0.034226538744487,0.0100501598167599,0,3,Steady Flyers,2,4.6000000000000005,29180.845131835325,0.293,Low
844677,13,21454,21454.0,1621,291,6,5,0.0,5,8,3,1.3333333333333333,3,0.0755534840363551,1650.3076923076924,1,95273.0,0,Male,Bachelor,Married,Star,Standard,24194,,2546.87,Quebec,Hull,34,True,0.0354399946591926,0.0132874541544953,3,2,Loyalists,1,16.900000000000002,20693.67035458168,0.3228,Low
844749,26,35697,35697.0,929,167,7,5,1.0,12,14,2,1.0769230769230769,6,0.0260238668832987,1372.9615384615386,1,86489.0,0,Male,Bachelor,Married,Star,Standard,24149,,2727.52,British Columbia,Vancouver,79,True,0.0348152493205827,0.0774856840931104,3,2,Loyalists,1,31.2,34454.20004500316,0.4642,Low
844834,40,61546,92319.0,0,0,5,20,0.0,22,18,-4,0.782608695652174,10,0.0,1538.65,0,43185.0,0,Male,Bachelor,Married,Star,2018 Promotion,24219,,3690.7,Nova Scotia,Halifax,9,True,0.0399763421296234,0.0001968080292091,1,1,Champions,1,24.0,88628.42407093529,0.4963,Low
844959,11,17296,17296.0,1234,222,6,3,0.0,3,8,5,2.0,1,0.0713418511880673,1572.3636363636365,1,73455.0,1,Female,College,Married,Nova,Standard,24207,,8229.24,Manitoba,Winnipeg,21,True,0.0354399946591926,0.0213712247325236,2,5,Casual / Emerging,2,16.5,16683.029852374606,0.3519,Low
845041,24,35949,35949.0,556,100,10,5,0.0,10,14,4,1.2727272727272727,7,0.0154659248956884,1497.875,1,73455.0,1,Female,College,Single,Nova,Standard,24177,,4155.95,British Columbia,Vancouver,51,True,0.034226538744487,0.0111841175524396,3,2,Loyalists,2,33.599999999999994,34718.59015867444,0.4982,Low
845061,22,31008,31008.0,1107,199,9,5,0.0,10,12,2,1.0909090909090908,5,0.0356993131026476,1409.4545454545455,1,73455.0,1,Female,College,Married,Nova,Standard,24197,,9807.83,Manitoba,Winnipeg,31,True,0.034226538744487,0.0088164502177451,3,2,Loyalists,2,26.4,29946.703486610942,0.4839,Low
845176,24,39999,39999.0,448,81,8,5,0.0,14,10,-4,0.6666666666666666,7,0.0112,1666.625,1,73455.0,1,Male,College,Divorced,Nova,Standard,24179,,8007.4,British Columbia,Whistler,49,True,0.034226538744487,0.020630773048999,3,2,Loyalists,2,14.4,38629.97267675927,0.425,Low
845180,20,27425,27425.0,0,0,8,5,0.0,11,9,-2,0.75,6,0.0,1371.25,0,73455.0,1,Female,College,Single,Nova,Standard,24217,,4758.56,Ontario,Trenton,11,True,0.034226538744487,0.0060344854981595,3,2,Loyalists,2,16.0,26486.337174932443,0.3566,Low
845227,15,18306,18306.0,731,132,7,4,2.0,8,7,-1,0.7777777777777778,2,0.0399300813896323,1220.4,1,73455.0,1,Male,College,Single,Star,Standard,24188,,6582.45,Quebec,Montreal,40,True,0.0360487981038529,0.0238502563646712,0,3,Steady Flyers,1,13.5,17646.09070191087,0.3047,Low
845273,18,29943,29943.0,905,163,8,4,0.0,9,9,0,0.9,8,0.0302230830884317,1663.5,1,71792.0,0,Male,Bachelor,Married,Aurora,Standard,24199,,5470.06,Quebec,Montreal,29,True,0.034226538744487,0.0091363687405466,3,2,Loyalists,3,18.0,28918.154750373826,0.401,Low
845275,28,34510,34510.0,449,81,10,5,1.0,16,12,-4,0.7058823529411765,4,0.0130103445278317,1232.5,1,73455.0,1,Female,College,Married,Aurora,Standard,24157,,5175.29,Quebec,Montreal,71,True,0.0348152493205827,0.0307890734608852,0,3,Steady Flyers,3,16.8,33308.525745946696,0.4098,Low
845319,19,23886,23886.0,671,121,8,6,0.0,9,10,1,1.0,6,0.0280905932096956,1257.157894736842,1,93105.0,0,Male,Bachelor,Married,Nova,Standard,24157,,3728.87,Quebec,Tremblant,71,True,0.034226538744487,0.0279842021495288,3,2,Loyalists,2,20.9,23068.464895549183,0.3836,Low
845435,15,18998,18998.0,0,0,8,4,1.0,10,5,-5,0.4545454545454545,4,0.0,1266.5333333333333,0,76159.0,0,Female,Bachelor,Married,Nova,Standard,24162,,4330.39,British Columbia,Dawson Creek,66,True,0.0348152493205827,0.0370056749242601,0,3,Steady Flyers,2,7.5,18336.57989340757,0.2674,Low
845488,11,15121,15121.0,669,120,6,5,0.0,2,9,7,3.0,3,0.0442401798703875,1374.6363636363635,1,73455.0,1,Male,College,Single,Aurora,Standard,24212,,6758.81,Quebec,Montreal,16,True,0.0354399946591926,0.0112811671913822,2,5,Casual / Emerging,3,18.7,14585.111840758347,0.3609,Low
845580,21,26315,26315.0,0,0,8,4,0.0,17,4,-13,0.2222222222222222,3,0.0,1253.095238095238,0,67235.0,0,Female,High School or Below,Married,Star,Standard,24181,,2671.17,Ontario,Sudbury,47,True,0.0354399946591926,0.0169455478062311,0,3,Steady Flyers,1,4.2,25382.39654054335,0.2343,Low
845613,3,4701,4701.0,687,124,1,3,0.0,0,3,3,3.0,3,0.1461080391322841,1567.0,1,54297.0,0,Male,Bachelor,Married,Star,Standard,24226,,4198.03,Quebec,Montreal,2,True,0.0884307280637802,0.0454971229027177,2,5,Casual / Emerging,1,3.9,4285.28714737217,0.1488,Low
845684,19,31557,31557.0,405,73,8,4,0.0,11,8,-3,0.6666666666666666,8,0.0128335128968882,1660.8947368421052,1,73455.0,1,Female,College,Single,Nova,Standard,24204,,8901.68,Alberta,Edmonton,24,True,0.034226538744487,0.0094164619040563,3,2,Loyalists,2,13.3,30476.913116840224,0.3931,Low
845699,20,23708,23708.0,1032,185,7,6,0.0,9,11,2,1.1,5,0.0435277742629381,1185.4,1,73455.0,1,Male,College,Single,Star,Standard,24182,,3300.68,British Columbia,Vancouver,46,True,0.034226538744487,0.018079087212807,3,2,Loyalists,1,24.0,22896.5572194457,0.3638,Low
845782,8,13599,13599.0,847,152,4,3,0.0,5,3,-2,0.5,1,0.0622794117647058,1699.875,1,61125.0,0,Female,Bachelor,Single,Star,Standard,24194,,9708.5,Ontario,Toronto,34,True,0.0354399946591926,0.0275069433128258,0,3,Steady Flyers,1,6.4,13117.05151262964,0.2574,Low
845807,12,23160,23160.0,302,54,5,4,5.0,11,1,-10,0.0833333333333333,0,0.0130391606580026,1930.0,1,73455.0,1,Female,College,Single,Nova,Standard,24179,,14703.13,Ontario,Toronto,49,True,0.0502233325443981,0.0775227390953036,0,3,Steady Flyers,2,2.4000000000000004,21996.827618271735,0.3414,Low
845819,22,41452,41452.0,0,0,8,7,1.0,10,12,2,1.0909090909090908,4,0.0,1884.1818181818185,0,269695.0,0,Male,Doctor,Married,Star,Standard,24208,,2387.61,Ontario,Toronto,20,True,0.0365752650449421,0.0038151192821458,0,3,Steady Flyers,1,26.4,39935.88211335706,0.4705,Low
845864,15,22675,22675.0,0,0,6,4,0.0,13,2,-11,0.1428571428571428,1,0.0,1511.6666666666667,0,115440.0,0,Female,Doctor,Married,Star,Standard,24160,,4013.85,British Columbia,Vancouver,68,True,0.0354399946591926,0.0529351539413851,0,3,Steady Flyers,1,3.0,21871.398121102808,0.2611,Low
845945,30,46491,46491.0,0,0,10,6,0.0,10,20,10,1.818181818181818,9,0.0,1549.7,0,98851.0,0,Female,Bachelor,Divorced,Star,Standard,24169,,4571.51,British Columbia,Vancouver,59,True,0.034226538744487,0.0114604292894944,3,2,Loyalists,1,60.0,44899.77398723005,0.7211,Low
845994,15,14326,14326.0,403,73,4,5,0.0,6,9,3,1.2857142857142858,4,0.0281287080337823,955.0666666666668,1,77198.0,0,Female,Bachelor,Divorced,Nova,Standard,24209,,3663.74,Ontario,Toronto,19,True,0.034226538744487,0.0246705537666501,2,5,Casual / Emerging,2,19.5,13835.67060594648,0.3217,Low
846033,3,6531,6531.0,327,59,1,3,2.0,0,3,3,3.0,3,0.0500612369871402,2177.0,1,53421.0,0,Female,Bachelor,Single,Star,Standard,24225,,5048.23,Ontario,Toronto,3,True,0.0884307280637802,0.0623546347345237,2,5,Casual / Emerging,1,3.9,5953.458915015452,0.1625,Low
846046,25,43424,43424.0,740,133,9,4,0.0,9,16,7,1.6,5,0.0170408750719631,1736.96,1,62108.0,0,Male,Bachelor,Married,Nova,Standard,24158,,3087.25,Ontario,Toronto,70,True,0.034226538744487,0.0289726509085049,3,2,Loyalists,2,42.5,41937.7467815594,0.5644,Low
846055,33,54774,54774.0,1883,339,10,6,0.0,17,16,-1,0.8888888888888888,9,0.0343769968051118,1659.8181818181818,1,274242.0,0,Male,Doctor,Married,Star,Standard,24176,,10418.31,British Columbia,Vancouver,52,True,0.034226538744487,0.0103461098773942,3,2,Loyalists,1,29.7,52899.27556680947,0.6175,Low
